58.548	0.17672	0.18357	0.1932	0.49058
58.648	0.17662	0.18344	0.19302	0.48882
58.748	0.17652	0.18331	0.19285	0.48709
58.848	0.17642	0.18317	0.19267	0.48536
58.948	0.17632	0.18304	0.19249	0.48365
59.048	0.17622	0.18291	0.19232	0.48195
59.148	0.17612	0.18278	0.19214	0.48027
59.248	0.17603	0.18265	0.19197	0.47859
59.347	0.17593	0.18252	0.1918	0.47693
59.447	0.17583	0.1824	0.19163	0.47529
59.547	0.17573	0.18227	0.19146	0.47365
59.647	0.17564	0.18214	0.19129	0.47203
59.747	0.17554	0.18202	0.19112	0.47042
59.847	0.17545	0.18189	0.19095	0.46882
59.947	0.17535	0.18177	0.19079	0.46724
60.047	0.17526	0.18164	0.19062	0.46566
60.147	0.17516	0.18152	0.19046	0.4641
60.247	0.17507	0.18139	0.19029	0.46255
60.347	0.17497	0.18127	0.19013	0.461
60.446	0.17488	0.18115	0.18997	0.45946
60.546	0.17479	0.18103	0.18981	0.45793
